Date,Fund_Return,SPY_Return,Residual,Fund,Year,Quantile
2001-05-08,-0.0015204598118347,-0.0004753195079741,-0.0011800673702936,FSENX,2001,5
2020-12-29,-0.0030172220385684,-0.0019079421429721,-0.0011798190805817,FSENX,2020,5
2024-12-18,-0.0294899248476397,-0.0298036070533347,-0.0011785951657981,PRNEX,2024,5
2020-10-19,-0.0173754421278263,-0.015203342903312,-0.0011785849680856,RYEIX,2020,5
2001-01-04,-0.0112971604591252,-0.010763988950851,-0.001178331721987,PRNEX,2001,5
2024-09-19,0.0168095550452289,0.0170642876018056,-0.0011779608236413,FSENX,2024,5
2016-06-15,-0.0024778146934896,-0.0013940560453233,-0.0011773939621145,FSENX,2016,5
2005-01-05,-0.0072768142141037,-0.0069009113666562,-0.0011771364485357,VGENX,2005,5
2012-04-18,-0.0045516806191379,-0.0033794672192448,-0.0011766162696735,FSENX,2012,5
2000-08-29,-0.0008133459149612,0.0002055214921241,-0.0011759684350163,PRNEX,2000,5
2004-08-06,-0.0146708069699494,-0.0142988618024114,-0.0011743801452198,PRNEX,2004,5
2007-08-14,-0.0166875745526096,-0.0152858876036673,-0.0011738082584929,FRNRX,2007,5
2025-09-22,0.0037417073789145,0.0047310354597998,-0.0011729082098513,FNARX,2025,5
2014-01-10,0.0018302492946107,0.0027231147380768,-0.0011715431390051,FSENX,2014,5
2011-06-08,-0.0053987369058516,-0.0041875096972308,-0.0011710805682223,FRNRX,2011,5
2009-07-27,0.0018671326540866,0.0029574585634202,-0.0011710383305411,FRNRX,2009,5
2013-01-08,-0.0039369781547025,-0.0028773535496373,-0.0011709715051969,FNARX,2013,5
2019-02-25,0.0002960661190551,0.0013612802209557,-0.0011708927197718,PRNEX,2019,5
2019-04-01,0.0103275744673334,0.0118590987510727,-0.0011701303926842,PRNEX,2019,5
2001-03-14,-0.0212201903858744,-0.0197467841224048,-0.0011700703075001,FRNRX,2001,5
2003-06-20,-0.0032599002992313,-0.0022079644015911,-0.0011696379065144,FNARX,2003,5
2005-12-19,-0.0063694252272078,-0.005143956795381,-0.0011691432312806,FRNRX,2005,5
2016-12-05,0.0052685542977435,0.0060090601564559,-0.0011668672909683,FSENX,2016,5
2022-11-25,-0.001773179548517,-0.0002237318552712,-0.0011666399057668,ICPAX,2022,5
2015-09-10,0.0040404958534601,0.005441673715842,-0.0011666173473637,ICPAX,2015,5
2009-07-08,-0.0019342757005478,-0.0006808944879509,-0.0011654579582302,RYEIX,2009,5
2023-05-18,0.0090569474659449,0.0096330750046784,-0.001165366921338,FSENX,2023,5
2003-06-24,0.0,0.001016286902068,-0.0011645996068396,FNARX,2003,5
2007-06-05,-0.0047803414064695,-0.0039584497791279,-0.0011642574798817,PRNEX,2007,5
2011-01-21,0.0011957085841804,0.0022638814970086,-0.0011638800325413,RYEIX,2011,5
2009-11-13,0.0046471905217633,0.0054114988654427,-0.0011638129438404,FSENX,2009,5
2016-07-15,-0.0026343175033023,-0.0013415903138366,-0.0011636042573374,RYEIX,2016,5
2002-11-01,0.017078745202304,0.0197695961714108,-0.0011634771037131,VGENX,2002,5
2005-08-10,-0.0020394538554525,-0.000486772678154,-0.0011629903725229,ICPAX,2005,5
1999-12-10,0.0018620718889954,0.0033151060171092,-0.0011628274890744,ICPAX,1999,5
2003-10-22,-0.0144558229887312,-0.0125882610970026,-0.0011612101474505,ICPAX,2003,5
2022-02-22,-0.0120432883240667,-0.0107316515031006,-0.001160794260191,FRNRX,2022,5
2012-05-18,-0.0098327658476023,-0.0085582766436875,-0.0011604098639749,FRNRX,2012,5
1999-08-12,-0.0018433253369577,-0.0006001641639257,-0.0011602721011213,RYEIX,1999,5
2023-11-28,-0.0001529556562377,0.0009900900490733,-0.0011593217235486,RYEIX,2023,5
2006-01-26,0.0047719667727474,0.005526174111307,-0.0011588659101541,FSENX,2006,5
2024-12-26,-0.0010600908114283,6.654786640147847e-05,-0.0011584505663432,FRNRX,2024,5
2013-10-07,-0.0092514124478446,-0.0086450757808952,-0.0011572214759532,PRNEX,2013,5
2005-03-15,-0.0088779545738418,-0.0082547987656053,-0.0011566762796701,PRNEX,2005,5
2003-06-20,-0.0030997924215515,-0.0022079644015911,-0.001156310682314,PRNEX,2003,5
2000-05-17,-0.012244700540667,-0.0104385287282107,-0.0011560723445941,ICPAX,2000,5
2010-03-23,0.0062712140033638,0.0070333471616796,-0.0011552546717341,RYEIX,2010,5
2006-11-20,-0.000402636244742,0.0005700677445008,-0.0011546150058346,FSENX,2006,5
2009-04-16,0.0137865887985924,0.0146624964760169,-0.0011546139660044,FRNRX,2009,5
2024-08-08,0.0233590344064327,0.0231173796388708,-0.0011544350244567,RYEIX,2024,5
2009-07-21,0.0032153794628018,0.0046252998524425,-0.0011539977325767,ICPAX,2009,5
2019-05-16,0.0086390619996552,0.0092609920354758,-0.0011539630534013,RYEIX,2019,5
2017-05-11,-0.0031999969477986,-0.0020424736185977,-0.0011536605515317,FRNRX,2017,5
2025-02-24,-0.0057510814290347,-0.0045504377669557,-0.0011524183582129,FSENX,2025,5
2022-05-26,0.0189753241803682,0.0199816318722547,-0.0011522158143431,ICPAX,2022,5
2004-08-02,0.0009972539662526,0.0020752049510031,-0.0011518654209595,PRNEX,2004,5
2010-02-10,-0.0029895994226524,-0.0019584724180694,-0.0011511976635769,FNARX,2010,5
2016-03-22,-0.0017667968612128,-0.0005374169906906,-0.0011504035875477,RYEIX,2016,5
2015-09-17,-0.0033428203559469,-0.0022479273424192,-0.0011501518824123,FSENX,2015,5
2002-05-07,-0.0045525924450982,-0.00350814186292,-0.0011498088457506,FNARX,2002,5
2013-09-26,0.0028902805386246,0.0038456339875063,-0.0011496955082355,RYEIX,2013,5
2020-03-13,0.0807001576502441,0.0854864765845651,-0.0011490707320395,PRNEX,2020,5
2013-03-28,0.0016287919409723,0.0030737141975127,-0.0011483990919848,ICPAX,2013,5
2007-05-31,-0.0020621090267043,-0.001042606808571,-0.0011482680069465,FNARX,2007,5
2001-11-23,0.0140844660113363,0.0143810273025122,-0.0011478695256797,RYEIX,2001,5
2010-12-09,0.0028425973608212,0.0038936845768242,-0.001147636152266,FRNRX,2010,5
2001-07-18,-0.0081090493498339,-0.0068120358815092,-0.0011471427571304,FSENX,2001,5
2020-08-12,0.0135784437102051,0.0139421945966344,-0.0011466596099,FSENX,2020,5
2010-07-22,0.0223346387916052,0.0223216160044552,-0.001146491176965,FSENX,2010,5
2002-11-26,-0.0214203207743113,-0.019041211470398,-0.0011462731960967,RYEIX,2002,5
2007-02-05,-0.000897450276969,0.0002768848231822,-0.0011461370588695,RYEIX,2007,5
2009-09-25,-0.0063887079398347,-0.0053332074161949,-0.0011435318106889,FNARX,2009,5
2001-11-23,0.013513351881556,0.0143810273025122,-0.0011428715369806,FNARX,2001,5
2013-08-30,-0.0047695408863196,-0.0031675750261255,-0.0011421262141564,ICPAX,2013,5
2004-02-19,-0.0051371221613422,-0.0037179635834604,-0.0011418497346068,RYEIX,2004,5
2016-04-14,-0.0011363144146303,4.779209148519925e-05,-0.001141622697687,RYEIX,2016,5
2024-04-18,-0.0031338754272097,-0.0020577900182237,-0.0011398898216796,FSENX,2024,5
2007-05-01,0.0015867286396633,0.0025629380484455,-0.0011392058535734,FNARX,2007,5
2021-05-06,0.0063482739003051,0.0079857044705429,-0.0011389106987057,VGENX,2021,5
2007-12-05,0.0150229914703754,0.0167396851724619,-0.0011381511016752,PRNEX,2007,5
2001-08-23,-0.0051967384082712,-0.0035887858844212,-0.0011370910083116,ICPAX,2001,5
2012-07-02,0.0019577542631437,0.0030123886562887,-0.0011362759716609,FRNRX,2012,5
2015-02-27,-0.0040448884867975,-0.003405987326017,-0.0011349922292715,VGENX,2015,5
2005-01-18,0.0094747960762759,0.0104024512657969,-0.001134301666535,FRNRX,2005,5
2017-06-26,-0.0004341789024158,0.0006579489862557,-0.0011339434863367,FRNRX,2017,5
2017-02-01,-0.0005899477437928,0.0003952939645435,-0.0011338993149447,PRNEX,2017,5
2009-08-26,-0.0010763062676865,9.678845548721782e-05,-0.0011336662305642,RYEIX,2009,5
1999-04-30,-0.0094827667723,-0.0081420757725454,-0.0011310428923832,FSENX,1999,5
2010-05-25,0.0,0.0010208035379581,-0.0011303905909671,VGENX,2010,5
2015-02-23,-0.0016527529562835,-0.0001420500510266,-0.0011300324942705,ICPAX,2015,5
2014-10-20,0.0091725572794951,0.0097097410533113,-0.0011298688401128,FSENX,2014,5
2002-04-19,0.0026976207628446,0.0036452614224451,-0.0011294878842825,RYEIX,2002,5
2005-12-14,0.0025251580941885,0.0039274990122999,-0.0011281588319609,ICPAX,2005,5
2014-01-06,-0.0044775216524275,-0.0028975620099473,-0.0011271854558654,ICPAX,2014,5
2017-04-28,-0.0034871435161741,-0.002179481512432,-0.0011262898428025,RYEIX,2017,5
2019-02-25,0.0003873393037887,0.0013612802209557,-0.0011255289514884,FNARX,2019,5
2007-06-28,-0.0012296789891489,-0.000133237991604,-0.0011248734544863,FRNRX,2007,5
2004-04-02,0.0062545578292907,0.0075579841654473,-0.0011242435426266,ICPAX,2004,5
2020-06-16,0.0174333199146443,0.019247633766499,-0.0011241867504621,PRNEX,2020,5
2015-06-15,-0.0054514576833484,-0.0042855303637814,-0.0011241226332059,FRNRX,2015,5
2017-10-16,0.0003615852068605,0.0013334846488066,-0.0011232235880882,FNARX,2017,5
2021-02-11,0.0005863594756698,0.0016151760845322,-0.0011231988057042,PRNEX,2021,5
2000-05-01,0.0127064279068298,0.0135690550510427,-0.001122837576727,FRNRX,2000,5
2021-01-07,0.0140144160084541,0.0148574277161515,-0.0011227307181286,FNARX,2021,5
2005-07-18,-0.0045644908314942,-0.0039889173225468,-0.0011225603146274,VGENX,2005,5
2024-05-16,-0.0036101199727356,-0.00205758992114,-0.0011217355043104,ICPAX,2024,5
2000-03-10,-0.0068226900793413,-0.0053236350205997,-0.0011216197378815,RYEIX,2000,5
2015-06-16,0.0044533649839513,0.0054516610695218,-0.001121198613626,FRNRX,2015,5
1999-09-22,-0.0021835479151223,-0.0010750019290978,-0.0011210482524335,FRNRX,1999,5
2003-07-16,-0.0069084474016232,-0.0058703935618213,-0.0011209851392274,FNARX,2003,5
2025-07-24,-0.000618482607044,0.0003310219868288,-0.0011193166151509,VGENX,2025,5
2017-11-02,-0.0005653223476881,0.0003882570235851,-0.0011183941897892,VGENX,2017,5
2018-09-07,-0.0032277797925892,-0.001943412529362,-0.0011177158945961,RYEIX,2018,5
2013-03-05,0.0083563286450918,0.0089594692284695,-0.0011163712383587,RYEIX,2013,5
2016-03-29,0.0083613366661658,0.0092497217777598,-0.0011148651635833,FNARX,2016,5
2002-07-02,-0.0202928794275375,-0.0212304344704161,-0.0011147921503644,VGENX,2002,5
2021-08-17,-0.0081238978929086,-0.0065550336377108,-0.0011146413654848,RYEIX,2021,5
2022-09-22,-0.0097356872125889,-0.008399917755242,-0.0011145328837539,FSENX,2022,5
2021-09-20,-0.016133456191959,-0.0166740686762236,-0.0011139174798448,VGENX,2021,5
2019-12-19,0.0029691211962414,0.0040991662079168,-0.0011139086759526,PRNEX,2019,5
2024-08-09,0.0036514975481487,0.0044095712877763,-0.0011125476439768,FSENX,2024,5
2002-03-26,0.0046044425875824,0.0058088508244897,-0.0011122040323178,PRNEX,2002,5
2017-01-19,-0.0042943309107833,-0.0037048215691923,-0.0011116916889564,VGENX,2017,5
2010-11-09,-0.0082255468169961,-0.0071843639717614,-0.0011116394505843,FNARX,2010,5
2019-02-04,0.0060737147082259,0.0070356253847696,-0.0011116063874063,FRNRX,2019,5
2013-11-08,0.0114005600520663,0.0134911705423377,-0.0011114072503052,VGENX,2013,5
2017-10-13,0.0001366964542481,0.0012173203433964,-0.0011110695366419,RYEIX,2017,5
2013-09-26,0.002909804795727,0.0038456339875063,-0.0011110034141758,FNARX,2013,5
2007-10-30,-0.0086113101342039,-0.0069420652055016,-0.0011106377951477,ICPAX,2007,5
2016-12-30,-0.0044365973111392,-0.0036548169115218,-0.0011106369154455,PRNEX,2016,5
2024-03-07,0.0094193353062146,0.009926431794814,-0.0011095205171557,FSENX,2024,5
2024-10-22,-0.0014506890773117,-0.0005312381628587,-0.0011093321032852,PRNEX,2024,5
2020-11-05,0.0187547106241934,0.0195029477766313,-0.0011088209778521,FRNRX,2020,5
2007-04-24,-0.0010695196210916,0.0004055912609537,-0.0011087706597398,ICPAX,2007,5
2015-04-13,-0.0050379084119799,-0.0045227753078015,-0.0011087311597093,VGENX,2015,5
2008-07-18,0.005010664011444,0.0062299985675646,-0.0011083925030512,PRNEX,2008,5
2004-12-14,0.0022751402313603,0.0034891505133745,-0.0011080854558953,VGENX,2004,5
2013-04-11,0.0020821442841949,0.0032769673601411,-0.0011074240043213,VGENX,2013,5
2010-02-16,0.0146626709745638,0.0157350368061954,-0.001107152847596,ICPAX,2010,5
2014-12-26,0.0022868298804166,0.0032245200784746,-0.001106967631651,FNARX,2014,5
2011-09-29,0.0066111038690936,0.007903368741345,-0.0011068706648427,PRNEX,2011,5
2009-07-17,0.0100922292217242,0.0109553498417283,-0.0011057937218096,FNARX,2009,5
2023-06-28,-0.0004441431672147,0.0005043175098085,-0.0011031422307561,VGENX,2023,5
2019-02-04,0.0064050235741739,0.0070356253847696,-0.0011031012547775,FSENX,2019,5
2007-04-13,0.0036993207883615,0.0045628536092001,-0.0011025992694504,RYEIX,2007,5
2014-03-10,-0.0017117792826635,-0.000530700417077,-0.0011025214147852,RYEIX,2014,5
2022-11-14,-0.0095510800928464,-0.0085067154257074,-0.0011022670096803,FNARX,2022,5
2016-11-07,0.0222853463528891,0.0220572214462131,-0.0011018555288089,RYEIX,2016,5
2014-07-31,-0.0221265728250504,-0.0197479968818604,-0.0011016661027147,RYEIX,2014,5
2012-01-31,-0.0013430779307606,-0.0003807778635186,-0.0011014762192655,FSENX,2012,5
2013-12-09,0.0014946069318722,0.0025428618006089,-0.0011013621574954,PRNEX,2013,5
2023-05-08,-0.0006585649647109,0.0002666527681225,-0.0011006498437583,VGENX,2023,5
2005-07-18,-0.0051121127807119,-0.0039889173225468,-0.0011002071643264,FSENX,2005,5
2010-04-09,0.0052631610493203,0.0065677038821205,-0.0010994472693665,ICPAX,2010,5
2015-12-24,-0.0025098881476464,-0.0016504077125756,-0.0010991560957735,PRNEX,2015,5
1999-08-26,-0.0134498277362172,-0.0119691380254991,-0.0010990378777209,FSENX,1999,5
2018-04-16,0.007590151547729,0.0082217367246579,-0.0010988123001174,RYEIX,2018,5
2001-08-03,-0.0070824350057931,-0.0054645738365385,-0.0010979157100998,ICPAX,2001,5
2007-06-21,0.0042283333441301,0.0055574884037417,-0.001097625079897,ICPAX,2007,5
2021-05-28,0.0007779961363594,0.0017888741478309,-0.0010975319750629,PRNEX,2021,5
2018-07-31,0.0035843138745794,0.0049296452990936,-0.0010973726072469,ICPAX,2018,5
2021-10-18,0.0021530282479667,0.0029605528766418,-0.001096873758787,FSENX,2021,5
2002-02-27,0.002493299881948,0.0038657524571392,-0.0010966547603393,ICPAX,2002,5
2003-03-11,-0.0112192355046438,-0.0098372977718083,-0.0010960994617397,FSENX,2003,5
2012-04-27,0.0007754713924157,0.0016409782003654,-0.0010955488911522,FSENX,2012,5
2003-02-12,-0.0161615366780095,-0.01594153026878,-0.0010955275504528,PRNEX,2003,5
2002-07-19,-0.0368534374664134,-0.0351933008891187,-0.0010955186319023,FRNRX,2002,5
2004-08-25,0.0061638863976214,0.0067964573440311,-0.0010943212071869,FSENX,2004,5
2010-09-02,0.0080861905832219,0.0093125505134541,-0.0010930890616612,ICPAX,2010,5
2001-05-08,-0.0016434774809338,-0.0004753195079741,-0.0010930539655128,RYEIX,2001,5
2007-03-08,0.0071524991247677,0.0084551911723209,-0.0010927459690507,PRNEX,2007,5
2013-12-17,-0.0042954852934646,-0.003179786416726,-0.0010925981469162,FRNRX,2013,5
2018-09-10,0.000880430496704,0.00173845142812,-0.0010924438574725,FSENX,2018,5
2019-05-15,0.0048952947060296,0.0058574295368256,-0.0010919010417118,FRNRX,2019,5
2017-04-28,-0.0030074788502106,-0.002179481512432,-0.00109121272975,PRNEX,2017,5
2017-02-02,-0.0002948495630575,0.0006590275429532,-0.0010908005886387,PRNEX,2017,5
2015-05-06,-0.005509505679867,-0.0041167842302758,-0.0010905429439244,RYEIX,2015,5
2004-07-27,0.0076694195977959,0.0093793832102697,-0.0010897613652099,VGENX,2004,5
2011-03-01,-0.0188478702792875,-0.0166730881985924,-0.0010896174305683,RYEIX,2011,5
2004-10-15,0.0042236294392503,0.0056036686902591,-0.0010894954105094,VGENX,2004,5
2003-11-06,0.004132267093269,0.0052907824893639,-0.0010893612638979,PRNEX,2003,5
2003-06-18,-0.0017687492492637,-0.0008853044034221,-0.0010890792701514,PRNEX,2003,5
2023-05-18,0.0090994155527939,0.0096330750046784,-0.0010888948234549,RYEIX,2023,5
2012-10-31,-0.0009225730266495,0.0,-0.0010888181866389,PRNEX,2012,5
2007-01-08,0.0039012285813002,0.0046252914742808,-0.0010882321389048,FSENX,2007,5
2014-08-11,0.0018479054307956,0.0028982759047997,-0.0010876645576787,PRNEX,2014,5
2000-01-13,0.0120201925744918,0.0135433895308216,-0.0010868650276241,PRNEX,2000,5
2006-08-02,0.0052826988798053,0.0067602288822319,-0.0010860066550836,VGENX,2006,5
1999-07-19,-0.0076207573168226,-0.0066106931152771,-0.0010859671764486,FNARX,1999,5
2010-04-06,0.0013743800130272,0.0023577498458879,-0.0010849303961318,RYEIX,2010,5
2014-09-25,-0.0163349269112161,-0.0161356268151607,-0.0010834570467692,PRNEX,2014,5
2020-07-16,-0.0042689576973673,-0.0032934501237975,-0.0010829040974759,FNARX,2020,5
2003-09-11,0.0019419322529252,0.0029427785253588,-0.0010813103768453,FRNRX,2003,5
2006-02-02,-0.0114744218639574,-0.011605164442794,-0.0010812203202104,VGENX,2006,5
2011-02-07,0.0053693382838739,0.00625229508734,-0.0010809796080966,FNARX,2011,5
2011-05-06,0.0036898706256391,0.0044156047813359,-0.0010804792297584,FSENX,2011,5
2013-07-30,-0.0011257004671738,0.0,-0.0010802364389655,RYEIX,2013,5
2005-07-18,-0.0051059314985097,-0.0039889173225468,-0.0010802267790447,FRNRX,2005,5
2006-05-05,0.0076049896180443,0.0088308845139228,-0.0010800202216715,ICPAX,2006,5
2024-05-06,0.0091408423947931,0.0103269612967602,-0.0010793922286691,ICPAX,2024,5
2020-02-13,-0.0025511095810603,-0.0010672290123635,-0.00107900090105,ICPAX,2020,5
2012-12-11,0.0053335814400785,0.0068082308894514,-0.0010789350369645,VGENX,2012,5
2010-01-14,0.0019037146891662,0.0027047525732943,-0.0010788903093829,FSENX,2010,5
2013-09-26,0.0030959661691927,0.0038456339875063,-0.0010787960893141,FSENX,2013,5
2021-12-08,0.001733783423375,0.002648034210879,-0.0010780551261301,FNARX,2021,5
2022-04-11,-0.0184284092990787,-0.017092428187326,-0.0010775443009969,FRNRX,2022,5
2004-10-19,-0.0089535572930861,-0.0084168346028421,-0.0010774525152035,PRNEX,2004,5
2010-07-06,0.0056795764869554,0.0065559345730057,-0.0010772636113756,FNARX,2010,5
2016-12-15,0.0033814293898453,0.0041170519289801,-0.0010769494350987,FSENX,2016,5
2011-05-19,0.0015683220796702,0.0023815364117361,-0.0010765401099092,FSENX,2011,5
2011-10-19,-0.0116740729540431,-0.0118291833462471,-0.0010764116431088,VGENX,2011,5
2023-07-12,0.0074259713156223,0.0080460239148143,-0.0010763226210027,RYEIX,2023,5
2016-12-29,-0.0016807592506005,-0.0002228280198105,-0.00107514709407,ICPAX,2016,5
2004-02-06,0.0108009957588393,0.0112211643602475,-0.0010744340669229,RYEIX,2004,5
2014-06-05,0.0056483920771399,0.0065222279517462,-0.0010744213928862,FNARX,2014,5
2019-04-15,-0.00212333281219,-0.0006549457955216,-0.0010742956079752,ICPAX,2019,5
2000-03-10,-0.0063093199317907,-0.0053236350205997,-0.0010738070775367,FNARX,2000,5
2024-05-20,0.0001053516475302,0.0011520877070487,-0.001073113929539,RYEIX,2024,5
2012-11-07,-0.0225616539547636,-0.0226632194427736,-0.0010730193317969,PRNEX,2012,5
2006-08-30,-0.0008208887970946,0.0006129523041189,-0.001072926917464,ICPAX,2006,5
2025-02-13,0.0087620721559504,0.0105575735481275,-0.0010724311056096,VGENX,2025,5
2009-02-06,0.0278350933022237,0.0284972598469215,-0.0010713806577507,FNARX,2009,5
2014-06-04,0.0010279522162019,0.0020227831809385,-0.0010710777681508,PRNEX,2014,5
2005-08-05,-0.0080090060745866,-0.0067894274612058,-0.0010707240164449,FSENX,2005,5
2012-12-04,-0.0026179651400048,-0.0014136351392532,-0.0010707144965875,RYEIX,2012,5
2004-08-12,-0.0113283428421151,-0.0109103692490258,-0.0010696466087647,PRNEX,2004,5
2010-05-04,-0.0255753049867943,-0.0235146661101696,-0.0010683747257814,ICPAX,2010,5
1999-04-08,0.0118508782746462,0.0126740730441876,-0.0010682663404739,FRNRX,1999,5
2013-02-05,0.0083469067696979,0.01009798529163,-0.0010681349800116,VGENX,2013,5
2022-09-22,-0.0094090883944012,-0.008399917755242,-0.001068086907324,FNARX,2022,5
2010-10-11,0.0,0.0009436265506521,-0.0010678875575302,PRNEX,2010,5
2010-07-14,-0.0010066277809526,-9.12700349445794e-05,-0.0010675455560139,FSENX,2010,5
2004-11-30,-0.0007478037443493,0.0006788086806941,-0.001067421512131,ICPAX,2004,5
2023-06-13,0.0051488792333298,0.0065930302064629,-0.0010672257763587,VGENX,2023,5
2021-02-01,0.0158918732505102,0.0166455840623462,-0.0010659615608001,FRNRX,2021,5
2016-10-28,-0.0037231446541013,-0.0029553139137367,-0.0010655647311424,PRNEX,2016,5
2014-02-07,0.0109456770627154,0.0123957468207345,-0.0010647991387096,PRNEX,2014,5
2010-06-16,-0.0014889682914505,-0.0003569831344457,-0.0010642603704729,RYEIX,2010,5
2007-09-04,0.0089187346872299,0.0100957503739456,-0.0010642388925146,ICPAX,2007,5
2003-06-24,0.0,0.001016286902068,-0.0010641638820463,FRNRX,2003,5
1999-07-01,0.0062946384368349,0.0075273886623934,-0.0010640842515708,PRNEX,1999,5
2014-07-02,0.0,0.0010153429177734,-0.0010632039300032,FRNRX,2014,5
2010-09-13,0.0103052918898429,0.0111234966711333,-0.0010624742510512,FNARX,2010,5
2023-01-25,-0.0005145627860976,0.0003747481912688,-0.0010624435397228,FSENX,2023,5
2012-01-24,-0.0019038886293217,-0.001139805362481,-0.0010623135247279,VGENX,2012,5
2002-11-05,0.0063476571607634,0.0079004130337962,-0.0010616828142826,VGENX,2002,5
