Fund,Sector,Year,Total_Days,Alpha,Beta,Alpha_Pvalue,Beta_Pvalue,R_Squared,Adj_R_Squared,Residual_Std,Fstatistic,F_Pvalue
SHGTX,technology,2005,250,0.0002088687493196726,0.9659919988761838,0.5126052464291913,2.5308026067048944e-52,0.6078215377245326,0.6062401729572928,0.005031728176466147,384.3651700837259,2.530802606704781e-52
SHGTX,technology,2006,250,-5.6758948152360994e-05,1.3150944368921285,0.8676286276213796,6.077475430132767e-67,0.7008901425424039,0.6996840544074943,0.005358840778777061,581.126803469385,6.077475430132713e-67
SHGTX,technology,2007,250,0.0003644397743158275,0.8957177372489377,0.2669675014997223,6.5745440880056944e-77,0.7513540858867704,0.7503514813943784,0.00517709658892764,749.4022733671967,6.574544088005484e-77
SHGTX,technology,2008,250,-0.0004600788008745422,0.8496137785561436,0.44242017973294445,2.775110256887996e-103,0.847562454238594,0.8469477867153625,0.009439529431435546,1378.8957805721138,2.7751102568881967e-103
SHGTX,technology,2009,250,0.0011747251244681948,0.8113773139027619,0.0025523148781887084,1.7929765682141097e-98,0.8333308304381901,0.8326587773351183,0.006082881042434746,1239.9776544877316,1.7929765682139732e-98
SHGTX,technology,2010,250,6.079676597155785e-05,0.9276060654774608,0.8151524865890689,7.969583920586213e-111,0.8674710061488462,0.8669366150446076,0.004102463536684699,1623.2886349875573,7.969583920585873e-111
SHGTX,technology,2011,250,-0.0003472515523256501,1.0604417280096348,0.2857038689865166,2.286066120342644e-126,0.9006804851560771,0.9002800032413839,0.005131562880715614,2248.9916575783036,2.286066120342659e-126
SHGTX,technology,2012,250,-0.00034888243366474855,1.196324663098955,0.26518367416713695,3.770300505530447e-85,0.7865986578351811,0.7857381685522584,0.004929961599688975,914.1295231051508,3.770300505530354e-85
SHGTX,technology,2013,250,-0.00013844495612525096,0.9398311111312803,0.598660778843461,1.2981299485231664e-68,0.7100106132988677,0.708841301255718,0.00410755882668749,607.2037121813454,1.2981299485232173e-68
SHGTX,technology,2014,250,0.00029066944824606523,1.1688411010680273,0.3602179033169396,6.716104805537571e-73,0.7321638580885053,0.7310838736453138,0.0049951544391009075,677.9392635738853,6.716104805537542e-73
SHGTX,technology,2015,250,0.00036908016328974786,1.0078941821534593,0.3572669091374039,4.060232554507766e-68,0.7073359484156463,0.7061558514334513,0.006326635574741372,599.3879817402844,4.0602325545079905e-68
SHGTX,technology,2016,250,0.00011965748687900391,1.2938209638032272,0.77586657179542,1.1704789417261697e-70,0.7207992050529799,0.7196733953959354,0.0066237661923229645,640.2496199448839,1.170478941726184e-70
SHGTX,technology,2017,250,5.698087885834476e-05,1.489379400693883,0.8907005328230275,3.79334496830803e-38,0.4901609499671856,0.48810514734608546,0.006444921939636387,238.42802073328465,3.7933449683082495e-38
SHGTX,technology,2018,250,-0.00012398743681279748,1.2658316019861204,0.7737388392357443,1.450822480607069e-88,0.7996970358826123,0.7988893626402035,0.006810574210272195,990.1244635733871,1.4508224806072034e-88
SHGTX,technology,2019,250,0.00023254344485521033,1.4107671541047848,0.5613353572021176,3.8394084076740424e-79,0.7614433506510397,0.7604814286778584,0.006260472466032701,791.5853591874777,3.839408407673964e-79
SHGTX,technology,2020,250,0.0007736632294090685,1.1728118364943607,0.14630528899814935,8.204545856713512e-125,0.8977721981588705,0.8973599892804789,0.008387074082746158,2177.9545400908905,8.204545856713808e-125
SHGTX,technology,2021,250,-0.00015731680812233582,1.461214022168458,0.7450453936129136,2.964469247070261e-69,0.7134383331037886,0.7122828425114651,0.007570911005104228,617.4332684693032,2.9644692470700654e-69
SHGTX,technology,2022,250,-0.0003604342951348195,1.347848975072512,0.43683713707937144,2.996635188473984e-120,0.8887381020115558,0.8882894653261185,0.0073097109648818095,1980.9750982475389,2.9966351884735585e-120
SHGTX,technology,2023,250,0.00028827402212971195,1.3256547407065233,0.4629522566029258,1.2018752366485086e-78,0.7592406065539619,0.758269802548131,0.006156487903172405,782.0740355353353,1.2018752366484884e-78
SHGTX,technology,2024,250,-0.0003224732227616397,1.5121802000828328,0.3432234063095595,3.0696722607080775e-99,0.8356843792258295,0.8350218162388369,0.005330318955367038,1261.2904669169732,3.069672260708019e-99
SHGTX,technology,2025,249,0.0003233946679623668,1.403974880672891,0.5372778010671977,2.1335574193020205e-92,0.8147095515472103,0.813959387788292,0.008243902538406367,1086.0422699199912,2.1335574193017784e-92
SLMCX,technology,1999,250,0.001559926698826176,0.9752325122895328,0.019313945942706478,4.869648196717657e-43,0.53427034049697,0.5323923983215545,0.010448049309167333,284.49775903178545,4.8696481967178585e-43
SLMCX,technology,2000,250,-0.0010890425669269387,1.43223197059476,0.41942466177145965,1.9019665884651944e-39,0.5022712287092463,0.5002642578572675,0.021290298195609555,250.2633400051695,1.901966588465108e-39
SLMCX,technology,2001,249,0.0012065607360109197,1.5735482808112953,0.25232304373728764,1.219265302061147e-55,0.6326831430187934,0.6311960302374929,0.0165899355861546,425.44395487310146,1.2192653020610214e-55
SLMCX,technology,2002,251,-0.0006361776795480809,1.1170463325542095,0.38938565508269396,1.44698111016703e-70,0.7188849907549798,0.7177560148142368,0.011673034999249524,636.7584682821803,1.4469811101670599e-70
SLMCX,technology,2003,250,0.00042425868279291536,1.0769156262872683,0.3438823962193859,5.700828663129186e-69,0.7119255977513683,0.7107640074197206,0.007045490321897426,612.8887081399055,5.700828663129497e-69
SLMCX,technology,2004,250,-9.108857858867311e-05,1.2716631784269954,0.8339604317508287,9.036453737746668e-56,0.6320821003172707,0.6305985603991953,0.006849811585657002,426.0634261444214,9.036453737746704e-56
SLMCX,technology,2005,250,0.00019214332894574904,0.9772059891133258,0.5631945125490717,2.1206317927367832e-50,0.5936010652835538,0.5919623599016326,0.005243302087042523,362.2378200696694,2.120631792736814e-50
SLMCX,technology,2006,250,0.00010142506805205562,1.2617765506590957,0.7770817037425082,3.501729362878019e-60,0.6609608553255,0.6595937620001995,0.005636935040574879,483.4789572103727,3.5017293628780985e-60
SLMCX,technology,2007,250,0.001033166022270634,1.0911702918250394,0.6838900835655246,2.3556527474234114e-05,0.0696850608561761,0.06593379094027352,0.040057555686960636,18.576392106780872,2.3556527474233287e-05
SLMCX,technology,2008,250,-0.00026469673823076745,0.8181755640929792,0.6721224178385998,5.972189284554781e-96,0.8253446925302917,0.8246404372582364,0.009860260659533984,1171.9396719908577,5.9721892845550045e-96
SLMCX,technology,2009,250,0.001069286019859861,0.8196847757008034,0.008111432749519268,6.467644853857779e-96,0.8252324952093019,0.8245277875286942,0.006323486606811929,1171.0280984843562,6.467644853857989e-96
SLMCX,technology,2010,250,6.388395990451307e-05,0.9582870043592043,0.825569059237009,8.575209892105292e-104,0.8489983492423074,0.8483894716182845,0.0045728421131279945,1394.3661513340508,8.575209892105086e-104
SLMCX,technology,2011,250,-0.00023901073537559877,1.096068749421442,0.49019056860577837,2.0637225112784837e-123,0.8950798398509725,0.8946567746890812,0.0054684885645836815,2115.702072583031,2.0637225112784222e-123
SLMCX,technology,2012,250,-0.0003872473824755024,1.2532660223228036,0.23969437668178992,8.128850712086867e-85,0.7852738309039542,0.784407999576954,0.005184987320498719,906.9593654282118,8.12885071208672e-85
SLMCX,technology,2013,250,-0.0003034094896253005,1.0002547281787175,0.3042939901579651,1.2404511185146288e-64,0.6878049773233984,0.6865461264255088,0.00460857103983915,546.3752526026005,1.2404511185145929e-64
SLMCX,technology,2014,250,0.0002963229213525937,1.2108492126696844,0.37760788999471917,2.656934067596259e-71,0.7241130329382832,0.7230005854904538,0.005280991551972471,650.9188675394067,2.656934067596394e-71
SLMCX,technology,2015,250,0.0003493998810831442,1.021387465896791,0.3800979708540635,1.1168611203759359e-69,0.7156818410917809,0.7145353969026349,0.006282303012742136,624.2622605334788,1.1168611203759318e-69
SLMCX,technology,2016,250,7.76801956065573e-05,1.2948489962408203,0.8532393338953911,8.796371753064257e-71,0.7214406714192882,0.7203174483201724,0.006618465381538783,642.2950809925676,8.796371753064759e-71
SLMCX,technology,2017,250,3.239199060333664e-05,1.5064874509443151,0.9383289660953453,3.0483839637900607e-38,0.49105542358734544,0.4890032277147137,0.006507297057377172,239.28292135079258,3.0483839637899756e-38
SLMCX,technology,2018,250,-9.98888564509237e-05,1.2666809699172972,0.8151059747456654,1.8924897327349405e-89,0.8029571347146202,0.8021626070320178,0.006745719417294461,1010.60938756051,1.8924897327349956e-89
SLMCX,technology,2019,250,0.00020728545261304256,1.4155808496850186,0.5967336595771378,3.303686849112109e-81,0.7704081623717081,0.7694823888328843,0.006126709228089304,832.1777735736007,3.3036868491120736e-81
SLMCX,technology,2020,250,0.0007434487273222853,1.172981366017441,0.15351150596684002,5.751243377187937e-127,0.9017792099997569,0.9013831584271753,0.008203957817955222,2276.923694865275,5.751243377187717e-127
SLMCX,technology,2021,250,-0.0001326882621509809,1.446898942702682,0.7802695471338184,8.393891752719451e-70,0.716334911628929,0.715191100788723,0.007443660682948034,626.2704342791161,8.393891752718316e-70
SLMCX,technology,2022,250,-0.0003459640972042382,1.3334037977017446,0.4504036441799424,2.744362767714766e-120,0.8888169418784084,0.88836862309566,0.007228488143699163,1982.5556636945826,2.744362767714706e-120
SLMCX,technology,2023,250,0.00026548550183760764,1.3194026352101709,0.49469416243612707,4.3843720553369336e-79,0.7611881851301932,0.7602252342637826,0.006094806569878744,790.4745835762034,4.3843720553371697e-79
SLMCX,technology,2024,250,-0.0002719508187819996,1.4724297619064128,0.40536183248488644,1.9239157219049876e-100,0.8393112365092001,0.8386632979467372,0.005121500140066015,1295.3562037099075,1.9239157219049628e-100
SLMCX,technology,2025,249,0.00039296536856984197,1.395923072134193,0.4591661732178617,8.310863563461283e-91,0.809137782077353,0.8083650605473018,0.008347542274210123,1047.1272646224022,8.310863563460266e-91
MTCAX,technology,1999,250,0.00043271009867595857,1.0881653673945495,0.6742126364979869,6.96578883068999e-27,0.37223332616057403,0.3697020089273505,0.016215376175637123,147.0512353311622,6.965788830690433e-27
MTCAX,technology,2000,250,0.00039179734531849335,1.6972727828655614,0.7918932090610963,1.4737210144369271e-43,0.5387227150807431,0.5368627260286493,0.023452610756709923,289.6375731213613,1.4737210144367684e-43
MTCAX,technology,2001,249,-0.0001787506644410289,2.0354463004063676,0.9065761639682779,2.4726183672733023e-48,0.5792209281067237,0.5775173691112043,0.024005011658981786,340.0063805422515,2.4726183672732464e-48
MTCAX,technology,2002,251,-0.0007760942294880473,1.454593279092856,0.4520890820121627,3.2119596566860993e-65,0.6897192487866095,0.6884731413520175,0.016303585006795393,553.4990239525181,3.2119596566863983e-65
MTCAX,technology,2003,250,0.0002786668783536744,1.3039611547439196,0.6013836947581073,2.951243917811675e-70,0.7187123443861989,0.7175781199684013,0.008389903236745835,633.6597353297864,2.951243917811886e-70
MTCAX,technology,2004,250,-0.0004927556838759134,1.4837684566608662,0.3470403477104623,1.3290600200319115e-53,0.6170082680217965,0.6154639465218844,0.008253405030471382,399.5335608918941,1.3290600200321305e-53
MTCAX,technology,2005,250,0.00013425986660310562,1.0187737715965328,0.7141560432845997,7.267141296381266e-47,0.5661117382190651,0.5643621887764001,0.00578369578086701,323.57573007866324,7.267141296381462e-47
MTCAX,technology,2006,250,-2.071400171337536e-05,1.4398493046129095,0.959964326530823,1.6461994014247873e-59,0.6567111874119831,0.6553269583289669,0.006493564890534318,474.4237752764358,1.6461994014246951e-59
MTCAX,technology,2007,250,0.0005404027816488966,0.9356289432966397,0.10521918765893855,2.781083603317744e-79,0.7620621700623689,0.7611027433287494,0.005252752652653593,794.2890721706857,2.7810836033176265e-79
MTCAX,technology,2008,250,-0.0010516311149703441,0.9339113654922963,0.13296210957207538,6.666008696145527e-98,0.8315578792919662,0.8308786771923371,0.011011676604599858,1224.3158255046342,6.666008696145568e-98
MTCAX,technology,2009,250,0.0012372373024966841,1.0498909721082414,0.011226034980216982,4.077215582134604e-101,0.8413078007748342,0.8406679128747327,0.007643848742207466,1314.773729338245,4.0772155821345636e-101
MTCAX,technology,2010,250,0.00018795312717913865,1.0157485576209362,0.549164296571059,6.606317158277483e-102,0.8436182358524856,0.8429876642228585,0.004948339317131939,1337.8626570171089,6.606317158277842e-102
MTCAX,technology,2011,250,-2.119236798721534e-05,1.053124976711546,0.9570238654763985,1.4065156658283674e-107,0.8592405707363903,0.8586729923925853,0.006211438680216663,1513.8713097760117,1.4065156658283396e-107
MTCAX,technology,2012,250,-0.00013043106382807897,1.17677877852555,0.6693178414373187,8.83861891026531e-86,0.7890779300929428,0.7882274378755756,0.0048135822779575696,927.7897128037912,8.838618910265133e-86
MTCAX,technology,2013,250,5.499926433616563e-05,1.0067673346746262,0.8417026721700517,2.3138507702896433e-70,0.7192628904741116,0.7181308860002169,0.004301407067428905,635.3887348160878,2.313850770289354e-70
MTCAX,technology,2014,250,-0.0001901546580329395,1.1460204500135318,0.44549347922556126,1.865891195846104e-91,0.8101556909742023,0.8093901897281305,0.00391985420326234,1058.3336018479201,1.8658911958460535e-91
MTCAX,technology,2015,250,0.0003653146977309598,1.0214742737155968,0.12235513603704674,4.896590557288675e-115,0.8774349432665259,0.8769407293280845,0.0037255411199713833,1775.4152099263713,4.896590557288547e-115
MTCAX,technology,2016,250,-0.00013590961793845727,1.111407458077444,0.6799945304115467,6.049865590501256e-78,0.7560861844718888,0.7551026610221787,0.005192607426956972,768.7525749332468,6.049865590500789e-78
MTCAX,technology,2017,250,0.0003652823999501275,1.2079726600988354,0.2331636436656635,2.1056617111126185e-43,0.5373978947090128,0.535532563639291,0.004755301439947713,288.0978628577627,2.1056617111126838e-43
MTCAX,technology,2018,250,0.0003343206130720768,1.2662343461189072,0.4216491892442723,9.166193791527459e-92,0.8112398093120188,0.8104786795108575,0.006566312034266281,1065.8363502182603,9.166193791527406e-92
MTCAX,technology,2019,250,-7.070274772969626e-05,1.2079665841898652,0.8079684424837933,4.320229153882523e-93,0.8158290454883356,0.8150864206717563,0.004550307168770014,1098.5749833223185,4.320229153882588e-93
MTCAX,technology,2020,250,0.0008775263365867639,0.9644742562977774,0.11737449502717179,1.1192139542562805e-101,0.8429524594894993,0.8423192032777633,0.008822372124638548,1331.1396617473158,1.1192139542563887e-101
MTCAX,technology,2021,250,-0.0007858951434489605,1.3349282706016612,0.08734134121175749,1.7759436477028718e-66,0.6982967412459935,0.6970801958477919,0.007173505013086842,573.9997391616065,1.7759436477028726e-66
MTCAX,technology,2022,250,-0.0006727165152972619,1.3179450558653012,0.11040707504984182,1.7798487323630167e-127,0.9027034796770834,0.902311154998362,0.0066320232644671295,2300.9092433821384,1.779848732362877e-127
MTCAX,technology,2023,250,0.0005307671820310843,1.285578259437618,0.1415976607714116,3.3276798561903614e-83,0.7787560338547035,0.7778639210879885,0.00565111596502567,872.9345245471332,3.3276798561906825e-83
MTCAX,technology,2024,250,-9.88798819674219e-06,1.5291180350388403,0.9780761440886575,3.76218631800261e-95,0.8227352763490791,0.8220204992375834,0.005642264952680234,1151.0375236100258,3.7621863180032815e-95
MTCAX,technology,2025,249,-0.00020092638668129585,1.2515780896333688,0.5864252109647454,8.932972186058122e-114,0.8755839411378763,0.8750802323975438,0.005808923763023582,1738.274266513476,8.932972186059045e-114
FSPTX,technology,1999,250,0.0023995417479253595,1.3351066898423631,0.00666094090391421,5.182430238880268e-45,0.5509693251058498,0.5491587175457927,0.013830277483517629,304.3007978429557,5.182430238880711e-45
FSPTX,technology,2000,250,-0.0005566638115912899,1.7704830924481239,0.7310471521434196,5.062728491220788e-41,0.5165617930919739,0.5146124454834737,0.025576569090252032,264.99213933908595,5.06272849122049e-41
FSPTX,technology,2001,249,8.802257901585056e-05,1.946408894852342,0.9451624171931261,7.976953786538764e-57,0.6406865061207123,0.6392317956191768,0.02016904730526978,440.4219983594055,7.976953786538171e-57
